STATION_ID,STATION_NAME,DATA_BEGIN_DATE,DATA_END_DATE,LOC_BEGIN_DATE,LOC_END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
WBAN:25308,"ANNETTE AIRPORT, AK US",-8.98387E+11,1.56989E+12,1.55909E+12,1.56989E+12,Alaska,United States,55.0389,-131.5787,33.2
WBAN:25624,"COLD BAY AIRPORT, AK US",-8.78256E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,55.22068,-162.7323,22
WBAN:25617,"SAND POINT AIRPORT, AK US",1.10454E+12,1.74649E+12,7.73021E+11,2.53402E+14,Alaska,United States,55.31944,-160.52083,6.4
WBAN:25348,"PORT ALEXANDER, AK US",1.10454E+12,1.44772E+12,1.34879E+12,1.55667E+12,Alaska,United States,56.2472,-134.6447,3.7
WBAN:25329,"PETERSBURG 1, AK US",-6.78586E+11,1.74649E+12,1.54207E+12,2.53402E+14,Alaska,United States,56.8055,-132.9372,32.6
WBAN:25508,"PORT HEIDEN AIRPORT, AK US",1.1092E+12,1.74649E+12,5.94259E+11,2.53402E+14,Alaska,United States,56.95917,-158.63167,26.8
WBAN:25333,"SITKA AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,57.04746,-135.36703,6
WBAN:25713,"SAINT PAUL ISLAND AIRPORT, AK US",-8.25466E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,57.15505,-170.22272,8
WBAN:25310,"ANGOON, AK US",-6.76598E+11,1.74649E+12,1.05443E+12,2.53402E+14,Alaska,United States,57.49889,-134.58639,8.5
WBAN:25501,"KODIAK AIRPORT, AK US",-7.88918E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,57.75071,-152.4881,5
WBAN:25357,"ELFIN COVE, US",1.11577E+12,1.74649E+12,1.54172E+12,2.53402E+14,,United States,58.1916,-136.3435,6.1
WBAN:25309,"JUNEAU AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,58.354,-134.55606,5.9
WBAN:25623,"CAPE NEWENHAM AFS, AK US",1.11577E+12,1.74649E+12,-2.83997E+11,2.53402E+14,Alaska,United States,58.65,-162.06667,164.9
WBAN:25513,"DILLINGHAM AIRPORT, AK US",1.10929E+12,1.74649E+12,1.27967E+12,2.53402E+14,Alaska,United States,59.05,-158.5167,26.2
WBAN:25323,"HAINES AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,59.24287,-135.51139,6.4
WBAN:25402,"MIDDLETON ISLAND, US",-7.88918E+11,1.74649E+12,-2.07878E+11,2.53402E+14,,United States,59.43333,-146.33333,14
WBAN:25339,"YAKUTAT AIRPORT, AK US",-9.04781E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,59.51211,-139.67103,12.6
WBAN:25507,"HOMER AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,59.64196,-151.49098,19.1
WBAN:25506,"ILIAMNA AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,59.74922,-154.90902,46.4
WBAN:26445,"YAKATAGA AIRPORT, AK US",-6.78586E+11,9.31219E+11,3.78691E+11,4.41763E+11,Alaska,United States,60.08333,-142.5,8.2
WBAN:26438,"SEWARD AIRPORT, AK US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,60.12927,-149.41849,4.1
WBAN:26546,"PORT ALSWORTH, AK US",1.10454E+12,1.7407E+12,1.67504E+12,2.53402E+14,Alaska,United States,60.2036,-154.3163,79.2
WBAN:26622,"MEKORYUK, US",1.11698E+12,1.74649E+12,5.54774E+11,2.53402E+14,,United States,60.38333,-166.2,13.7
WBAN:26410,"CORDOVA AIRPORT, AK US",-8.69702E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,60.48604,-145.4445,14.7
WBAN:26523,"KENAI AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,60.57909,-151.24152,30.2
WBAN:26492,"PORTAGE GLACIER VISITOR CENTER, AK US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,60.78351,-148.84839,32.5
WBAN:26615,"BETHEL AIRPORT, AK US",-7.88918E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,60.78497,-161.82931,32.6
WBAN:26479,"VALDEZ MUNICIPAL AIRPORT, AK US",1.10454E+12,1.74649E+12,1.29358E+12,2.53402E+14,Alaska,United States,61.1315,-146.2435,18.3
WBAN:26534,"SPARREVOHN MOUNTAIN AFS, AK US",1.10652E+12,1.74649E+12,1.89302E+11,2.53402E+14,Alaska,United States,61.1,-155.58333,484
WBAN:26451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",-5.10192E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,61.16916,-150.02771,38
WBAN:26401,"ANCHORAGE ELMENDORF AFB, AK US",1.11577E+12,1.74649E+12,8.75664E+11,2.53402E+14,Alaska,United States,61.25306,-149.79361,64.6
WBAN:26516,"ANIAK AIRPORT, AK US",-6.78586E+11,1.74649E+12,6.38928E+11,2.53402E+14,Alaska,United States,61.58159,-159.54304,25.9
WBAN:25331,"PALMER AIRPORT, AK US",9.15149E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,61.59505,-149.09175,70.9
WBAN:96402,"SUTTON 1 W, AK US",1.11931E+12,1.32019E+12,1.29894E+12,1.3379E+12,Alaska,United States,61.7138,-148.9088,167.6
WBAN:26560,"WILLOW WEST, AK US",1.11879E+12,1.32011E+12,1.29004E+12,1.32011E+12,Alaska,United States,61.748,-150.0541,62.5
WBAN:26627,"UNALAKLEET FIELD, AK US",-8.3903E+11,1.74649E+12,4.03488E+11,2.53402E+14,Alaska,United States,63.88333,-160.8,5.5
WBAN:26514,"SKWENTNA, AK US",-6.75994E+11,1.47528E+12,1.30092E+12,1.48323E+12,Alaska,United States,61.9772,-151.2169,45.7
WBAN:26547,"HAYES RIVER, AK US",1.11758E+12,1.29609E+12,47174400000,2.53402E+14,Alaska,United States,61.98333,-152.08333,305.1
WBAN:26526,"PUNTILLA, AK US",1.11758E+12,1.74649E+12,1.69292E+12,2.53402E+14,Alaska,United States,62.0911,-152.7349,566.3
WBAN:26635,"MOUNTAIN VILLAGE AIRPORT, AK US",1.13607E+12,1.74649E+12,-3.12682E+11,2.53402E+14,Alaska,United States,62.09528,-163.68194,102.7
WBAN:26521,"HOLY CROSS, AK US",1.13607E+12,1.74649E+12,1.70813E+11,2.53402E+14,Alaska,United States,62.18333,-159.76667,6.1
WBAN:26528,"TALKEETNA AIRPORT, AK US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,62.31978,-150.09744,106.8
WBAN:26486,"SLANA AIRPORT, AK US",1.11897E+12,1.30948E+12,1.31E+12,1.32529E+12,Alaska,United States,62.7,-143.98,730
WBAN:26650,"EMMONAK, AK US",1.11879E+12,1.74649E+12,8.12419E+11,2.53402E+14,Alaska,United States,62.78528,-164.49111,4.3
WBAN:26536,"TATLINA AIRPORT, AK US",1.10652E+12,1.74649E+12,4.70707E+11,2.53402E+14,Alaska,United States,62.89417,-155.97639,293.8
WBAN:26412,"NORTHWAY AIRPORT, AK US",-7.88918E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,62.96148,-141.93834,523.2
WBAN:26510,"MCGRATH AIRPORT, AK US",-6.78413E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,62.9574,-155.61009,101
WBAN:26484,"PAXSON, AK US",1.11698E+12,1.28606E+12,1.0527E+12,1.2909E+12,Alaska,United States,63.03222,-145.49833,823
WBAN:26414,"SUMMIT AIRPORT, AK US",-6.78586E+11,4.42282E+11,2.14186E+11,2.53402E+14,Alaska,United States,63.33139,-149.12722,734.3
WBAN:26704,"SAVOONGA, AK US",1.1092E+12,1.74649E+12,7.41398E+11,2.53402E+14,Alaska,United States,63.68667,-170.49333,16.8
WBAN:26703,"GAMBELL AIRPORT, AK US",-6.78586E+11,1.74649E+12,8.98301E+11,2.53402E+14,Alaska,United States,63.76667,-171.73278,8.5
WBAN:26415,"BIG DELTA AIRPORT, AK US",-7.64122E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,63.99312,-145.72134,388.1
WBAN:26502,"KALTAG AIRPORT, AK US",1.10454E+12,1.74606E+12,1.63754E+12,2.53402E+14,Alaska,United States,64.3208,-158.7326,52.6
WBAN:26435,"NENANA MUNICIPAL AIRPORT, AK US",-8.36006E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,64.54725,-149.08713,110.1
WBAN:26617,"NOME AIRPORT, AK US",-9.46771E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,64.51112,-165.44002,5.4
WBAN:26628,"GOLOVIN AIRPORT, AK US",1.10454E+12,1.74649E+12,7.08048E+11,2.53402E+14,Alaska,United States,64.55044,-163.00716,7.6
WBAN:26407,"EIELSON FIELD, AK US",1.11577E+12,1.74649E+12,-3.15619E+11,2.53402E+14,Alaska,United States,64.68333,-147.08333,166.7
WBAN:26501,"GALENA AIRPORT, AK US",1.1092E+12,1.74649E+12,7.49434E+11,2.53402E+14,Alaska,United States,64.73667,-156.93444,46.6
WBAN:26411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",-7.57382E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,64.80309,-147.87606,131.1
WBAN:26602,"KOYUK ALFRED ADAMS AIRPORT, AK US",1.11404E+12,1.74649E+12,7.41398E+11,2.53402E+14,Alaska,United States,64.935,-161.155,33.5
WBAN:26524,"MANLEY HOT SPRINGS, AK US",1.11853E+12,1.3989E+12,1.31916E+12,1.3989E+12,Alaska,United States,64.9988,-150.638,82.9
WBAN:26529,"TANANA AIRPORT, AK US",-8.3903E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,65.173,-152.10676,68.7
WBAN:26418,"CENTRAL NUMBER 2, AK US",-6.78586E+11,1.36037E+12,1.10454E+12,1.36037E+12,Alaska,United States,65.5667,-144.7653,280.4
WBAN:26634,"TIN CITY, AK US",1.10454E+12,1.74545E+12,4.70707E+11,2.53402E+14,Alaska,United States,65.56306,-167.92139,82.6
WBAN:26535,"INDIAN MOUNTAIN AFS, AK US",1.10454E+12,1.74649E+12,-2.83997E+11,2.53402E+14,Alaska,United States,66,-153.7,388.9
WBAN:26625,"SHISHMAREF AIRPORT, AK US",1.10627E+12,1.74588E+12,7.48656E+11,2.53402E+14,Alaska,United States,66.24958,-166.08936,2.1
WBAN:26616,"KOTZEBUE AIRPORT, AK US",-7.88918E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,66.88569,-162.6068,3.4
WBAN:26533,"BETTLES AIRPORT, AK US",-7.88918E+11,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,66.91764,-151.51892,196.5
WBAN:26480,"CHANDALAR LAKE, AK US",1.11637E+12,1.68782E+12,1.11318E+12,1.41273E+12,Alaska,United States,67.5111,-148.4925,577.6
WBAN:26542,"ANAKTUVUK AUTO, AK US",1.11629E+12,1.74649E+12,1.23552E+11,2.53402E+14,Alaska,United States,68.16667,-151.76667,640.1
WBAN:26623,"POINT HOPE AIRPORT, AK US",1.10454E+12,1.74649E+12,7.48656E+11,2.53402E+14,Alaska,United States,68.35,-166.8,4
WBAN:26465,"GALBRAITH LAKE AIRPORT, AK US",1.13098E+12,1.74597E+12,3.38515E+11,2.53402E+14,Alaska,United States,68.47889,-149.49,812.6
WBAN:26631,"CAPE LISBURNE AFS, AK US",1.10454E+12,1.74623E+12,1.89302E+11,2.53402E+14,Alaska,United States,68.86667,-166.13333,4.9
WBAN:26624,"POINT LAY, AK US",1.13607E+12,1.74502E+12,-3.12682E+11,2.53402E+14,Alaska,United States,69.73288,-163.00533,7.6
WBAN:27401,"BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US",-7.02259E+11,1.74649E+12,5.99702E+11,2.53402E+14,Alaska,United States,70.13389,-143.57694,14.9
WBAN:27406,"DEADHORSE, AK US",94694400000,1.74649E+12,1.63754E+12,2.53402E+14,Alaska,United States,70.19146,-148.48005,17.7
WBAN:27408,"UGNU KUPARUK AIRPORT, AK US",1.11629E+12,1.74649E+12,1.11577E+12,2.53402E+14,Alaska,United States,70.33083,-149.5975,20.4
WBAN:25604,"PLATINUM AIRPORT, AK US",1.14307E+12,1.74649E+12,-3.12682E+11,2.53402E+14,Alaska,United States,59.01139,-161.81972,4.6
WBAN:26442,"VALDEZ WEATHER SERVICE OFFICE, AK US",-78969600000,1.17323E+12,1.28762E+12,1.39493E+12,Alaska,United States,61.1303,-146.3517,29
WBAN:12925,"BEEVILLE CHASE NAAS, TX US",-7.83821E+11,7.17898E+11,-8.3903E+11,2.53402E+14,Texas,United States,28.36667,-97.66667,20.1
WBAN:24018,"CHEYENNE WSFO AIRPORT, WY US",-6.9431E+11,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,41.15788,-104.80814,1864.8
WBAN:24027,"ROCK SPRINGS AIRPORT, WY US",-6.9431E+11,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,41.59465,-109.0529,2060
WBAN:24057,"RAWLINS AIRPORT, WY US",-4.73386E+11,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,41.80644,-107.19518,2063.2
WBAN:24165,"KEMMERER MUNICIPAL AIRPORT, WY US",1.37229E+12,1.74502E+12,1.02946E+12,2.53402E+14,Wyoming,United States,41.82389,-110.55694,2220.5
WBAN:24089,"CASPER NATRONA CO AIRPORT, WY US",-9.46771E+11,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,42.89778,-106.47361,1621.1
WBAN:24166,"JACKSON HOLE AIRPORT, WY US",1.10454E+12,1.74649E+12,5.1961E+11,2.53402E+14,Wyoming,United States,43.6,-110.73333,1956.5
WBAN:24062,"WORLAND MUNICIPAL AIRPORT, WY US",9.46685E+11,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,43.96538,-107.95016,1278.5
WBAN:94023,"GILLETTE CAMPBELL CO AIRPORT, WY US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,44.33983,-105.54159,1330.3
WBAN:24048,"GREYBULL SOUTH BIG HORN CO AIRPORT, WY US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Wyoming,United States,44.51734,-108.0752,1190.3
WBAN:24045,"CODY MUNICIPAL AIRPORT, WY US",1.10454E+12,1.74649E+12,-2.2464E+11,2.53402E+14,Wyoming,United States,44.51667,-109.01667,1552
WBAN:21504,"HILO INTERNATIONAL AIRPORT 87, HI US",-8.43091E+11,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,19.71909,-155.04897,8.8
WBAN:21510,"KAILUA KONA KE AHOLE AIRPORT, HI US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,19.73782,-156.04795,11.3
WBAN:21508,"BRADSHAW ARMY AIR FIELD, HI US",1.13625E+12,1.74649E+12,1.14782E+12,2.53402E+14,Hawaii,United States,19.76,-155.55361,1798.3
WBAN:22524,"LANAI AIRPORT 656, HI US",1.12424E+12,1.74649E+12,1.34568E+12,2.53402E+14,Hawaii,United States,20.7895,-156.9485,396.2
WBAN:22516,"KAHULUI AIRPORT, HI US",-7.81142E+11,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,20.88871,-156.43453,14
WBAN:22534,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT, HI US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,21.15448,-157.09612,134.2
WBAN:22521,"HONOLULU INTERNATIONAL AIRPORT, HI US",-9.65261E+11,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,21.32402,-157.93946,1.9
WBAN:22514,"EWA KALAELOA AIRPORT, HI US",-6.62688E+11,9.46598E+11,1.63754E+12,9.30787E+11,Hawaii,United States,21.30555,-158.06582,3.1
WBAN:22551,"EWA KALAELOA AIRPORT, HI US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,21.30555,-158.06582,3.1
WBAN:22519,"KANEOHE BAY MCAS, HI US",-7.81142E+11,1.74649E+12,-5.52355E+11,2.53402E+14,Hawaii,United States,21.45045,-157.76794,3
WBAN:22508,"WHEELER ARMY AIR FIELD 810.1, HI US",-9.65261E+11,1.74649E+12,1.1791E+12,2.53402E+14,Hawaii,United States,21.48722,-158.02806,257.9
WBAN:22536,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US",-6.28474E+11,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,21.98048,-159.33863,31.9
WBAN:22501,"BARKING SANDS, HI US",-8.74022E+11,1.74649E+12,1.63754E+12,2.53402E+14,Hawaii,United States,22.03386,-159.78313,4.7
WBAN:22552,"KAPALUA W. MAUI AIRPORT 462.4, HI US",1.12717E+12,1.67478E+12,1.58682E+12,1.6848E+12,Hawaii,United States,20.9625,-156.6753,73.2
WBAN:11630,"ROOSEVELT ROADS, US",-7.10208E+11,1.74649E+12,1.59909E+12,2.53402E+14,,United States,18.2552,-65.6411,10.1
WBAN:11641,"SAN JUAN L M MARIN INTERNATIONAL AIRPORT, US",-4.6103E+11,1.74649E+12,1.63754E+12,2.53402E+14,,United States,18.43261,-66.01065,3
WBAN:11603,"BORINQUEN AIRPORT, US",1.13607E+12,1.74649E+12,1.43839E+12,2.53402E+14,,United States,18.494861,-67.129444,72.2
WBAN:11640,"CYRIL E. KING AIRPORT, US",-5.36458E+11,1.74649E+12,1.63754E+12,2.53402E+14,,United States,18.33626,-64.97994,0
WBAN:12919,"BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US",-7.25846E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,25.91459,-97.42314,5.7
WBAN:12957,"PORT ISABEL CAMERON CO AIRPORT, TX US",-3.83962E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,26.15966,-97.33781,5.1
WBAN:12959,"MCALLEN MILLER INTERNATIONAL AIRPORT, TX US",94694400000,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,26.17912,-98.2445,30.1
WBAN:12904,"HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US",-8.78515E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,26.2303,-97.65565,9.5
WBAN:12928,"KINGSVILLE NAAS, TX US",-7.83821E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,27.50898,-97.80408,13.4
WBAN:12907,"LAREDO INTERNATIONAL AIRPORT, TX US",1.10929E+12,1.74649E+12,1.75392E+11,2.53402E+14,Texas,United States,27.53333,-99.46667,150.6
WBAN:12926,"CORPUS CHRISTI NAS, TX US",-7.83821E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,27.68786,-97.29158,4.7
WBAN:12946,"CORPUS CHRISTI CABANISS FIELD NAVAL OUTLYING FIELD, TX US",-6.6001E+11,1.6308E+12,6.44198E+11,2.53402E+14,Texas,United States,27.7,-97.43333,9.1
WBAN:12932,"ALICE INTERNATIONAL AIRPORT, TX US",-7.39066E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,27.74131,-98.02507,52
WBAN:12924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",-7.39066E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,27.77335,-97.51302,12.5
WBAN:12947,"COTULLA LA SALLE CO AIRPORT, TX US",-6.39101E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,28.45854,-99.22275,144
WBAN:12935,"PALACIOS MUNICIPAL AIRPORT, TX US",-7.39066E+11,1.74511E+12,1.63754E+12,2.53402E+14,Texas,United States,28.7248,-96.25353,3.1
WBAN:12912,"VICTORIA REGIONAL AIRPORT, TX US",-8.88624E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,28.86245,-96.9301,33.7
WBAN:12976,"ANGLETON LAKE JACKSON BRAZORIA CO AIRPORT, TX US",1.10454E+12,1.7464E+12,1.63754E+12,2.53402E+14,Texas,United States,29.11536,-95.46323,7.7
WBAN:12923,"GALVESTON SCHOLES FIELD, TX US",-8.25811E+11,1.74649E+12,1.63754E+12,1.70796E+12,Texas,United States,29.27036,-94.86421,1.5
WBAN:12953,"WHARTON REGIONAL AIRPORT, TX US",1.13607E+12,1.74649E+12,1.11828E+12,2.53402E+14,Texas,United States,29.26611,-96.0075,30.5
WBAN:12970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",9.15149E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,29.33896,-98.47198,173.1
WBAN:12909,"SAN ANTONIO KELLY FIELD AFB, TX US",-1.02522E+12,1.74649E+12,-1.57766E+11,2.53402E+14,Texas,United States,29.38333,-98.58333,207.9
WBAN:22001,"DEL RIO LAUGHLIN AFB, TX US",-8.48016E+11,1.74649E+12,-5.23411E+11,2.53402E+14,Texas,United States,29.36667,-100.78333,329.8
WBAN:22010,"DEL RIO INTERNATIONAL AIRPORT, TX US",-5.89248E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,29.3784,-100.92704,305.7
WBAN:12911,"RANDOLPH AFB, TX US",-1.00207E+12,1.74649E+12,1.67581E+12,2.53402E+14,Texas,United States,29.5325,-98.2623,221.9
WBAN:12921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",-7.37942E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,29.54429,-98.48395,243.6
WBAN:12906,"HOUSTON ELLINGTON AFB, TX US",-8.9951E+11,1.74649E+12,-3.47155E+11,2.53402E+14,Texas,United States,29.61667,-95.16667,9.8
WBAN:12945,"HOUSTON WEATHER BUREAU CITY, TX US",1.03092E+12,1.07283E+12,-1.38344E+12,2.23603E+11,Texas,United States,29.76667,-95.36667,15.8
WBAN:24180,"BRIGHAM CITY AIRPORT, UT US",1.40616E+12,1.74649E+12,1.02946E+12,2.53402E+14,Utah,United States,41.55222,-112.06222,1288.1
WBAN:12917,"PORT ARTHUR SE TX REGIONAL AIRPORT, TX US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,29.95205,-94.02616,3.8
WBAN:12960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",-18489600000,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,29.98438,-95.36072,27.5
WBAN:12961,"KERRVILLE MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,-5.04922E+11,2.53402E+14,Texas,United States,29.98333,-99.08333,492.9
WBAN:13904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",-6.62688E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,30.18311,-97.67989,146.5
WBAN:93947,"FREDERICKSBURG GILLESPIE CO AIRPORT, TX US",1.10454E+12,1.74649E+12,9.36144E+11,2.53402E+14,Texas,United States,30.24333,-98.90972,516.6
WBAN:13958,"AUSTIN CAMP MABRY, TX US",-6.78586E+11,1.74649E+12,1.27794E+12,2.53402E+14,Texas,United States,30.3208,-97.7604,204.2
WBAN:03049,"ALPINE CASPARIS MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,7.08912E+11,2.53402E+14,Texas,United States,30.38333,-103.68333,1375.6
WBAN:93035,"MARFA MUNICIPAL AIRPORT, TX US",-1.04406E+12,1.72472E+12,7.06147E+11,2.53402E+14,Texas,United States,30.37139,-104.01667,1478
WBAN:13973,"JUNCTION KIMBLE CO AIRPORT, TX US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,30.51048,-99.76649,521.5
WBAN:03904,"COLLEGE STATION EASTERWOOD FIELD, TX US",-5.81299E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,30.5912,-96.36309,96
WBAN:53903,"HUNTSVILLE MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,30.74432,-95.58657,105.4
WBAN:23091,"FORT STOCKTON PECOS CO AIRPORT, TX US",1.10454E+12,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,30.91193,-102.91714,917.6
WBAN:03902,"ROBERT GRAY ARMY AIR FIELD, TX US",-6.07997E+11,1.74649E+12,-1.94659E+11,2.53402E+14,Texas,United States,31.06667,-97.83333,309.4
WBAN:03972,"KILLEEN MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,4.01328E+11,2.53402E+14,Texas,United States,31.08333,-97.68333,256.3
WBAN:03933,"FORT HOOD, TX US",-2.89267E+11,1.74649E+12,-7.47014E+11,2.53402E+14,Texas,United States,31.13333,-97.71667,281.6
WBAN:93942,"BRADY CURTIS FIELD AIRPORT, TX US",1.13607E+12,1.74649E+12,1.12078E+12,2.53402E+14,Texas,United States,31.17833,-99.32444,556.9
WBAN:93984,"TEMPLE DRAUGHTON MIL, TX US",1.10454E+12,1.74649E+12,-7.23168E+11,2.53402E+14,Texas,United States,31.15,-97.41667,207.9
WBAN:93987,"LUFKIN ANGELINA CO AIRPORT, TX US",-6.75907E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,31.23593,-94.75468,87.1
WBAN:23034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",-6.90422E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,31.35172,-100.4948,582.4
WBAN:13959,"WACO REGIONAL AIRPORT, TX US",-8.72122E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,31.61796,-97.2283,151.9
WBAN:93983,"PALESTINE MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,1.06842E+12,2.53402E+14,Texas,United States,31.77972,-95.70639,128.9
WBAN:23040,"WINK FAA AIRPORT, TX US",-7.39066E+11,1.7464E+12,1.63754E+12,2.53402E+14,Texas,United States,31.78011,-103.2017,858.3
WBAN:93943,"BROWNWOOD MUNICIPAL AIRPORT, TX US",1.10454E+12,1.74649E+12,-7.02259E+11,2.53402E+14,Texas,United States,31.8,-98.95,419.7
WBAN:23055,"PINE SPRINGS GUADALUPE MOUNTAINS NATIONAL PARK, TX US",-6.78586E+11,1.70225E+12,9.29405E+11,2.53402E+14,Texas,United States,31.832739,-104.809025,1655
WBAN:23044,"EL PASO INTERNATIONAL AIRPORT, TX US",-9.07373E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,31.81234,-106.37737,1202.1
WBAN:23023,"MIDLAND INTERNATIONAL AIRPORT, TX US",-6.91632E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,31.94754,-102.20859,872.4
WBAN:03969,"STEPHENVILLE CLARK FIELD, TX US",4.36493E+11,1.74649E+12,1.04924E+12,2.53402E+14,Texas,United States,32.21528,-98.1775,402.6
WBAN:13972,"TYLER POUNDS FIELD, TX US",-6.78586E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,32.3587,-95.404,159.5
WBAN:13962,"ABILENE REGIONAL AIRPORT, TX US",-7.39066E+11,1.74649E+12,1.63754E+12,2.53402E+14,Texas,United States,32.41063,-99.68208,544.8
WBAN:13910,"ABILENE DYESS AFB, TX US",-8.23219E+11,1.74649E+12,-1.57766E+11,2.53402E+14,Texas,United States,32.43333,-99.85,545
